evidence_type,supporting_references,go_term,go_term_label,association_count,method_name
IEA,GO_REF:0000044,GO:0044163,host cytoskeleton,46,UniProt Subcellular
IEA,GO_REF:0000044,GO:0072494,host multivesicular body,46,UniProt Subcellular
IEA,GO_REF:0000044,GO:0044204,host cell nuclear matrix,45,UniProt Subcellular
IEA,GO_REF:0000044,GO:0044162,host cell cytoplasmic vesicle membrane,43,UniProt Subcellular
IEA,GO_REF:0000044,GO:0009295,nucleoid,37,UniProt Subcellular
IEA,GO_REF:0000044,GO:0044174,host cell endosome,36,UniProt Subcellular
IEA,GO_REF:0000044,GO:0044173,host cell endoplasmic reticulum-Golgi intermediate compartment membrane,36,UniProt Subcellular
IEA,GO_REF:0000044,GO:0044160,host thylakoid membrane,30,UniProt Subcellular
IEA,GO_REF:0000044,GO:0044228,host cell surface,16,UniProt Subcellular
IEA,GO_REF:0000044,GO:0044161,host cell cytoplasmic vesicle,13,UniProt Subcellular
IEA,GO_REF:0000044,GO:0033648,host intracellular membrane-bounded organelle,13,UniProt Subcellular
IEA,GO_REF:0000044,GO:0044193,host cell mitochondrial outer membrane,12,UniProt Subcellular
IEA,GO_REF:0000044,GO:0044185,host cell late endosome membrane,9,UniProt Subcellular
IEA,GO_REF:0000044,GO:0044199,host cell nuclear envelope,9,UniProt Subcellular
IEA,GO_REF:0000044,GO:0044203,host cell nuclear lamina,8,UniProt Subcellular
IEA,GO_REF:0000044,GO:0044166,host cell endoplasmic reticulum lumen,7,UniProt Subcellular
IEA,GO_REF:0000044,GO:0044169,host cell rough endoplasmic reticulum membrane,5,UniProt Subcellular
IEA,GO_REF:0000044,GO:0044192,host cell mitochondrial inner membrane,5,UniProt Subcellular
IEA,GO_REF:0000044,GO:0044095,host cell nucleoplasm,4,UniProt Subcellular
IEA,GO_REF:0000044,GO:0044188,host cell lysosomal membrane,4,UniProt Subcellular
IEA,GO_REF:0000044,GO:0044191,host cell mitochondrial membrane,4,UniProt Subcellular
IEA,GO_REF:0000044,GO:0044164,host cell cytosol,3,UniProt Subcellular
IEA,GO_REF:0000044,GO:0044158,host cell wall,3,UniProt Subcellular
IEA,GO_REF:0000044,GO:0044171,host cell smooth endoplasmic reticulum membrane,3,UniProt Subcellular
IEA,GO_REF:0000044,GO:0044176,host cell filopodium,3,UniProt Subcellular
IEA,GO_REF:0000044,GO:0043655,host extracellular space,2,UniProt Subcellular
IEA,GO_REF:0000044,GO:0120149,host cell peroxisome,2,UniProt Subcellular
IEA,GO_REF:0000044,GO:0005604,basement membrane,2,UniProt Subcellular
IEA,GO_REF:0000044,GO:0044187,host cell lysosome,1,UniProt Subcellular
IEA,GO_REF:0000044,GO:0044186,host cell lipid droplet,1,UniProt Subcellular
IEA,GO_REF:0000044,GO:0044168,host cell rough endoplasmic reticulum,1,UniProt Subcellular
IEA,GO_REF:0000104,GO:0006351,DNA-templated transcription,748,Manual Transfer
IEA,GO_REF:0000104,GO:0019073,viral DNA genome packaging,425,Manual Transfer
IEA,GO_REF:0000104,GO:0016020,membrane,391,Manual Transfer
IEA,GO_REF:0000104,GO:0098009,"viral terminase, large subunit",327,Manual Transfer
IEA,GO_REF:0000104,GO:0000166,nucleotide binding,272,Manual Transfer
IEA,GO_REF:0000104,GO:0006355,regulation of DNA-templated transcription,269,Manual Transfer
IEA,GO_REF:0000104,GO:0051276,chromosome organization,265,Manual Transfer
IEA,GO_REF:0000104,GO:0019076,viral release from host cell,265,Manual Transfer
IEA,GO_REF:0000104,GO:0039502,symbiont-mediated suppression of host type I interferon-mediated signaling pathway,232,Manual Transfer
IEA,GO_REF:0000104,GO:0039693,viral DNA genome replication,228,Manual Transfer
IEA,GO_REF:0000104,GO:0019904,protein domain specific binding,216,Manual Transfer
IEA,GO_REF:0000104,GO:0039648,symbiont-mediated perturbation of host ubiquitin-like protein modification,215,Manual Transfer
IEA,GO_REF:0000104,GO:0140911,pore-forming activity,166,Manual Transfer
IEA,GO_REF:0000104,GO:0039686,bidirectional double-stranded viral DNA replication,157,Manual Transfer
IEA,GO_REF:0000104,GO:0003899,DNA-directed RNA polymerase activity,151,Manual Transfer
IEA,GO_REF:0000104,GO:0044659,viral release from host cell by cytolysis,150,Manual Transfer
IEA,GO_REF:0000104,GO:0003697,single-stranded DNA binding,140,Manual Transfer
IEA,GO_REF:0000104,GO:0019086,late viral transcription,127,Manual Transfer
IEA,GO_REF:0000104,GO:0016032,viral process,122,Manual Transfer
IEA,GO_REF:0000104,GO:0019072,viral genome packaging,115,Manual Transfer
IEA,GO_REF:0000104,GO:0005198,structural molecule activity,90,Manual Transfer
IEA,GO_REF:0000104,GO:0042802,identical protein binding,75,Manual Transfer
IEA,GO_REF:0000104,GO:0039687,viral DNA strand displacement replication,73,Manual Transfer
IEA,GO_REF:0000104,GO:0003689,DNA clamp loader activity,49,Manual Transfer
IEA,GO_REF:0000104,GO:0046760,viral budding from Golgi membrane,48,Manual Transfer
IEA,GO_REF:0000104,GO:0020002,host cell plasma membrane,47,Manual Transfer
IEA,GO_REF:0000104,GO:0019060,intracellular transport of viral protein in host cell,45,Manual Transfer
IEA,GO_REF:0000104,GO:0061507,"2',3'-cyclic GMP-AMP binding",42,Manual Transfer
IEA,GO_REF:0000104,GO:0046761,viral budding from plasma membrane,40,Manual Transfer
IEA,GO_REF:0000104,GO:0045740,positive regulation of DNA replication,40,Manual Transfer
IEA,GO_REF:0000104,GO:0019028,viral capsid,38,Manual Transfer
IEA,GO_REF:0000104,GO:0006261,DNA-templated DNA replication,38,Manual Transfer
IEA,GO_REF:0000104,GO:0008408,3'-5' exonuclease activity,38,Manual Transfer
IEA,GO_REF:0000104,GO:0003690,double-stranded DNA binding,36,Manual Transfer
IEA,GO_REF:0000104,GO:0046782,regulation of viral transcription,34,Manual Transfer
IEA,GO_REF:0000104,GO:0140537,transcription regulator activator activity,33,Manual Transfer
IEA,GO_REF:0000104,GO:0019083,viral transcription,32,Manual Transfer
IEA,GO_REF:0000104,GO:0052031,symbiont-mediated perturbation of host defense response,31,Manual Transfer
IEA,GO_REF:0000104,GO:0039708,nuclear capsid assembly,31,Manual Transfer
IEA,GO_REF:0000104,GO:0098035,viral DNA genome packaging via site-specific sequence recognition,31,Manual Transfer
IEA,GO_REF:0000104,GO:0140975,disruption of cellular anatomical structure in another organism,28,Manual Transfer
IEA,GO_REF:0000104,GO:0019064,fusion of virus membrane with host plasma membrane,28,Manual Transfer
IEA,GO_REF:0000104,GO:0046798,viral portal complex,24,Manual Transfer
IEA,GO_REF:0000104,GO:0031564,transcription antitermination,24,Manual Transfer
IEA,GO_REF:0000104,GO:0051260,protein homooligomerization,23,Manual Transfer
IEA,GO_REF:0000104,GO:0052151,symbiont-mediated activation of host apoptosis,23,Manual Transfer
IEA,GO_REF:0000104,GO:0019082,viral protein processing,22,Manual Transfer
IEA,GO_REF:0000104,GO:1903908,positive regulation of plasma membrane raft polarization,21,Manual Transfer
IEA,GO_REF:0000104,GO:1903911,positive regulation of receptor clustering,21,Manual Transfer
IEA,GO_REF:0000104,GO:0044165,host cell endoplasmic reticulum,21,Manual Transfer
IEA,GO_REF:0000104,GO:0032968,positive regulation of transcription elongation by RNA polymerase II,19,Manual Transfer
IEA,GO_REF:0000104,GO:0030332,cyclin binding,19,Manual Transfer
IEA,GO_REF:0000104,GO:0042805,actinin binding,19,Manual Transfer
IEA,GO_REF:0000104,GO:1990970,trans-activation response element binding,19,Manual Transfer
IEA,GO_REF:0000104,GO:0030165,PDZ domain binding,16,Manual Transfer
IEA,GO_REF:0000104,GO:0044694,symbiont genome entry into host cell via pore formation in plasma membrane,16,Manual Transfer
IEA,GO_REF:0000104,GO:0005216,monoatomic ion channel activity,16,Manual Transfer
IEA,GO_REF:0000104,GO:0051259,protein complex oligomerization,16,Manual Transfer
IEA,GO_REF:0000104,GO:0046872,metal ion binding,15,Manual Transfer
IEA,GO_REF:0000104,GO:0000287,magnesium ion binding,14,Manual Transfer
IEA,GO_REF:0000104,GO:0039645,symbiont-mediated perturbation of host cell cycle G1/S transition checkpoint,12,Manual Transfer
IEA,GO_REF:0000104,GO:0098021,"viral capsid, decoration",12,Manual Transfer
IEA,GO_REF:0000104,GO:0003968,RNA-directed RNA polymerase activity,11,Manual Transfer
IEA,GO_REF:0000104,GO:0019065,receptor-mediated endocytosis of virus by host cell,11,Manual Transfer
IEA,GO_REF:0000104,GO:0009653,anatomical structure morphogenesis,11,Manual Transfer
IEA,GO_REF:0000104,GO:0030430,host cell cytoplasm,10,Manual Transfer
IEA,GO_REF:0000104,GO:0046729,viral procapsid,10,Manual Transfer
IEA,GO_REF:0000104,GO:0039665,permeabilization of host organelle membrane involved in viral entry into host cell,8,Manual Transfer
IEA,GO_REF:0000104,GO:0019031,viral envelope,6,Manual Transfer
IEA,GO_REF:0000104,GO:0008933,peptidoglycan lytic transglycosylase activity,6,Manual Transfer
IEA,GO_REF:0000104,GO:0046789,host cell surface receptor binding,6,Manual Transfer
IEA,GO_REF:0000104,GO:0052170,symbiont-mediated suppression of host innate immune response,5,Manual Transfer
IEA,GO_REF:0000104,GO:0039619,T=4 icosahedral viral capsid,4,Manual Transfer
IEA,GO_REF:0000104,GO:0046718,symbiont entry into host cell,4,Manual Transfer
IEA,GO_REF:0000104,GO:0075732,viral penetration into host nucleus,4,Manual Transfer
IEA,GO_REF:0000104,GO:0003677,DNA binding,4,Manual Transfer
IEA,GO_REF:0000104,GO:0075521,microtubule-dependent intracellular transport of viral material towards nucleus,4,Manual Transfer
IEA,GO_REF:0000104,GO:0003723,RNA binding,4,Manual Transfer
IEA,GO_REF:0000104,GO:0039615,T=1 icosahedral viral capsid,3,Manual Transfer
IEA,GO_REF:0000104,GO:0006310,DNA recombination,3,Manual Transfer
IEA,GO_REF:0000104,GO:0016817,"hydrolase activity, acting on acid anhydrides",2,Manual Transfer
IEA,GO_REF:0000104,GO:0039696,RNA-templated viral transcription,1,Manual Transfer
IEA,GO_REF:0000104,GO:0039689,negative stranded viral RNA replication,1,Manual Transfer
IEA,GO_REF:0000104,GO:0042609,CD4 receptor binding,1,Manual Transfer
IEA,GO_REF:0000108,GO:0043657,host cell,1707,Logical Inference
IEA,GO_REF:0000108,GO:0016020,membrane,49,Logical Inference
IEA,GO_REF:0000108,GO:0005886,plasma membrane,2,Logical Inference
IEA,GO_REF:0000108,GO:0042025,host cell nucleus,2,Logical Inference
IEA,GO_REF:0000108,GO:0030430,host cell cytoplasm,1,Logical Inference
IEA,GO_REF:0000116,GO:0016887,ATP hydrolysis activity,371,Rhea Mappings
IEA,GO_REF:0000116,GO:0003924,GTPase activity,110,Rhea Mappings
IEA,GO_REF:0000116,GO:0106310,protein serine kinase activity,75,Rhea Mappings
IEA,GO_REF:0000116,GO:0106330,sialate 9-O-acetylesterase activity,8,Rhea Mappings
IEA,GO_REF:0000116,GO:0106331,sialate 4-O-acetylesterase activity,8,Rhea Mappings
IEA,GO_REF:0000116,GO:0004722,protein serine/threonine phosphatase activity,5,Rhea Mappings
IEA,GO_REF:0000116,GO:0046404,ATP-dependent polydeoxyribonucleotide 5'-hydroxyl-kinase activity,2,Rhea Mappings
IEA,GO_REF:0000116,GO:0004798,dTMP kinase activity,2,Rhea Mappings
IEA,GO_REF:0000116,GO:0050316,dGMP kinase activity,2,Rhea Mappings
IEA,GO_REF:0000116,GO:0034062,5'-3' RNA polymerase activity,2,Rhea Mappings
IEA,GO_REF:0000116,GO:0044687,geranylfarnesyl diphosphate synthase activity,1,Rhea Mappings
IEA,GO_REF:0000116,GO:0160260,protein asparagine deamidase activity,1,Rhea Mappings
IEA,GO_REF:0000117,GO:0001897,symbiont-mediated cytolysis of host cell,1065,ARBA
IEA,GO_REF:0000117,GO:0019058,viral life cycle,404,ARBA
IEA,GO_REF:0000117,GO:0051701,biological process involved in interaction with host,402,ARBA
IEA,GO_REF:0000117,GO:0006950,response to stress,108,ARBA
IEA,GO_REF:0000117,GO:0039708,nuclear capsid assembly,70,ARBA
IEA,GO_REF:0000117,GO:0003678,DNA helicase activity,69,ARBA
IEA,GO_REF:0000117,GO:0042802,identical protein binding,31,ARBA
IEA,GO_REF:0000117,GO:0004540,RNA nuclease activity,19,ARBA
IEA,GO_REF:0000117,GO:0043168,anion binding,16,ARBA
IEA,GO_REF:0000117,GO:0016788,"hydrolase activity, acting on ester bonds",15,ARBA
IEA,GO_REF:0000117,GO:0004518,nuclease activity,14,ARBA
IEA,GO_REF:0000117,GO:0006575,modified amino acid metabolic process,13,ARBA
IEA,GO_REF:0000117,GO:0039695,DNA-templated viral transcription,12,ARBA
IEA,GO_REF:0000117,GO:0039686,bidirectional double-stranded viral DNA replication,12,ARBA
IEA,GO_REF:0000117,GO:0003824,catalytic activity,11,ARBA
IEA,GO_REF:0000117,GO:0098671,adhesion receptor-mediated virion attachment to host cell,11,ARBA
IEA,GO_REF:0000117,GO:0016758,hexosyltransferase activity,10,ARBA
IEA,GO_REF:0000117,GO:0006302,double-strand break repair,9,ARBA
IEA,GO_REF:0000117,GO:1990204,oxidoreductase complex,9,ARBA
IEA,GO_REF:0000117,GO:0039689,negative stranded viral RNA replication,9,ARBA
IEA,GO_REF:0000117,GO:0008757,S-adenosylmethionine-dependent methyltransferase activity,9,ARBA
IEA,GO_REF:0000117,GO:0006310,DNA recombination,9,ARBA
IEA,GO_REF:0000117,GO:0098996,symbiont entry into host cell via disruption of host cell glycocalyx,9,ARBA
IEA,GO_REF:0000117,GO:0009650,UV protection,8,ARBA
IEA,GO_REF:0000117,GO:0016491,oxidoreductase activity,8,ARBA
IEA,GO_REF:0000117,GO:0006259,DNA metabolic process,8,ARBA
IEA,GO_REF:0000117,GO:0008289,lipid binding,7,ARBA
IEA,GO_REF:0000117,GO:0080090,regulation of primary metabolic process,7,ARBA
IEA,GO_REF:0000117,GO:0140096,"catalytic activity, acting on a protein",7,ARBA
IEA,GO_REF:0000117,GO:0009100,glycoprotein metabolic process,7,ARBA
IEA,GO_REF:0000117,GO:0004620,phospholipase activity,7,ARBA
IEA,GO_REF:0000117,GO:0061578,K63-linked deubiquitinase activity,6,ARBA
IEA,GO_REF:0000117,GO:0015937,coenzyme A biosynthetic process,6,ARBA
IEA,GO_REF:0000117,GO:1990380,K48-linked deubiquitinase activity,6,ARBA
IEA,GO_REF:0000117,GO:0062243,double membrane vesicle viral factory outer membrane,6,ARBA
IEA,GO_REF:0000117,GO:0019785,ISG15-specific peptidase activity,6,ARBA
IEA,GO_REF:0000117,GO:0060255,regulation of macromolecule metabolic process,6,ARBA
IEA,GO_REF:0000117,GO:0052775,"endo-1,3-alpha-L-rhamnosidase activity",6,ARBA
IEA,GO_REF:0000117,GO:0039621,T=13 icosahedral viral capsid,6,ARBA
IEA,GO_REF:0000117,GO:0098552,side of membrane,5,ARBA
IEA,GO_REF:0000117,GO:0046789,host cell surface receptor binding,4,ARBA
IEA,GO_REF:0000117,GO:0097264,self proteolysis,4,ARBA
IEA,GO_REF:0000117,GO:0016791,phosphatase activity,4,ARBA
IEA,GO_REF:0000117,GO:0032574,5'-3' RNA helicase activity,4,ARBA
IEA,GO_REF:0000117,GO:0016668,"oxidoreductase activity, acting on a sulfur group of donors, NAD(P) as acceptor",4,ARBA
IEA,GO_REF:0000117,GO:0006631,fatty acid metabolic process,4,ARBA
IEA,GO_REF:0000117,GO:0046598,positive regulation of viral entry into host cell,4,ARBA
IEA,GO_REF:0000117,GO:0097506,deaminated base DNA N-glycosylase activity,3,ARBA
IEA,GO_REF:0000117,GO:0080120,CAAX-box protein maturation,3,ARBA
IEA,GO_REF:0000117,GO:0006564,L-serine biosynthetic process,3,ARBA
IEA,GO_REF:0000117,GO:0004617,phosphoglycerate dehydrogenase activity,3,ARBA
IEA,GO_REF:0000117,GO:0006139,nucleobase-containing compound metabolic process,3,ARBA
IEA,GO_REF:0000117,GO:0006796,phosphate-containing compound metabolic process,3,ARBA
IEA,GO_REF:0000117,GO:0047545,2-hydroxyglutarate dehydrogenase activity,3,ARBA
IEA,GO_REF:0000117,GO:0016616,"oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor",3,ARBA
IEA,GO_REF:0000117,GO:0032991,protein-containing complex,3,ARBA
IEA,GO_REF:0000117,GO:0004175,endopeptidase activity,3,ARBA
IEA,GO_REF:0000117,GO:0075342,symbiont-mediated disruption of host cell PML body,2,ARBA
IEA,GO_REF:0000117,GO:0070566,adenylyltransferase activity,2,ARBA
IEA,GO_REF:0000117,GO:0008175,tRNA methyltransferase activity,2,ARBA
IEA,GO_REF:0000117,GO:0006400,tRNA modification,2,ARBA
IEA,GO_REF:0000117,GO:0010467,gene expression,2,ARBA
IEA,GO_REF:0000117,GO:0008610,lipid biosynthetic process,2,ARBA
IEA,GO_REF:0000117,GO:0006636,unsaturated fatty acid biosynthetic process,2,ARBA
IEA,GO_REF:0000117,GO:0009967,positive regulation of signal transduction,2,ARBA
IEA,GO_REF:0000117,GO:0003968,RNA-directed RNA polymerase activity,2,ARBA
IEA,GO_REF:0000117,GO:0008173,RNA methyltransferase activity,2,ARBA
IEA,GO_REF:0000117,GO:0042759,long-chain fatty acid biosynthetic process,2,ARBA
IEA,GO_REF:0000117,GO:0016757,glycosyltransferase activity,2,ARBA
IEA,GO_REF:0000117,GO:0003697,single-stranded DNA binding,2,ARBA
IEA,GO_REF:0000117,GO:0046872,metal ion binding,2,ARBA
IEA,GO_REF:0000117,GO:0051246,regulation of protein metabolic process,2,ARBA
IEA,GO_REF:0000117,GO:0004888,transmembrane signaling receptor activity,2,ARBA
IEA,GO_REF:0000117,GO:0009225,nucleotide-sugar metabolic process,1,ARBA
IEA,GO_REF:0000117,GO:0006612,protein targeting to membrane,1,ARBA
IEA,GO_REF:0000117,GO:0010557,positive regulation of macromolecule biosynthetic process,1,ARBA
IEA,GO_REF:0000117,GO:0046349,amino sugar biosynthetic process,1,ARBA
IEA,GO_REF:0000117,GO:0046576,rhamnogalacturonan alpha-L-rhamnopyranosyl-(1->4)-alpha-D-galactopyranosyluronide lyase activity,1,ARBA
IEA,GO_REF:0000117,GO:0016614,"oxidoreductase activity, acting on CH-OH group of donors",1,ARBA
IEA,GO_REF:0000117,GO:0046813,receptor-mediated virion attachment to host cell,1,ARBA
IEA,GO_REF:0000117,GO:0016779,nucleotidyltransferase activity,1,ARBA
IEA,GO_REF:0000117,GO:0060090,molecular adaptor activity,1,ARBA
IEA,GO_REF:0000117,GO:0004527,exonuclease activity,1,ARBA
IEA,GO_REF:0000117,GO:0044281,small molecule metabolic process,1,ARBA
IEA,GO_REF:0000117,GO:0031090,organelle membrane,1,ARBA
IEA,GO_REF:0000117,GO:0033013,tetrapyrrole metabolic process,1,ARBA
IEA,GO_REF:0000117,GO:0010468,regulation of gene expression,1,ARBA
IEA,GO_REF:0000117,GO:0006163,purine nucleotide metabolic process,1,ARBA
IEA,GO_REF:0000117,GO:0009451,RNA modification,1,ARBA
IEA,GO_REF:0000117,GO:0051604,protein maturation,1,ARBA
IEA,GO_REF:0000118,GO:0006302,double-strand break repair,839,TreeGrafter
IEA,GO_REF:0000118,GO:0006261,DNA-templated DNA replication,583,TreeGrafter
IEA,GO_REF:0000118,GO:0006281,DNA repair,489,TreeGrafter
IEA,GO_REF:0000118,GO:0004799,thymidylate synthase activity,378,TreeGrafter
IEA,GO_REF:0000118,GO:0005615,extracellular space,340,TreeGrafter
IEA,GO_REF:0000118,GO:0070402,NADPH binding,335,TreeGrafter
IEA,GO_REF:0000118,GO:0009295,nucleoid,291,TreeGrafter
IEA,GO_REF:0000118,GO:0004748,"ribonucleoside-diphosphate reductase activity, thioredoxin disulfide as acceptor",277,TreeGrafter
IEA,GO_REF:0000118,GO:0031012,extracellular matrix,231,TreeGrafter
IEA,GO_REF:0000118,GO:0045892,negative regulation of DNA-templated transcription,217,TreeGrafter
IEA,GO_REF:0000118,GO:0047134,protein-disulfide reductase [NAD(P)H] activity,205,TreeGrafter
IEA,GO_REF:0000118,GO:0006298,mismatch repair,194,TreeGrafter
IEA,GO_REF:0000118,GO:0006515,protein quality control for misfolded or incompletely synthesized proteins,186,TreeGrafter
IEA,GO_REF:0000118,GO:0030198,extracellular matrix organization,186,TreeGrafter
IEA,GO_REF:0000118,GO:0043565,sequence-specific DNA binding,177,TreeGrafter
IEA,GO_REF:0000118,GO:0051117,ATPase binding,175,TreeGrafter
IEA,GO_REF:0000118,GO:0009368,endopeptidase Clp complex,175,TreeGrafter
IEA,GO_REF:0000118,GO:0000819,sister chromatid segregation,170,TreeGrafter
IEA,GO_REF:0000118,GO:0004222,metalloendopeptidase activity,170,TreeGrafter
IEA,GO_REF:0000118,GO:1904047,S-adenosyl-L-methionine binding,166,TreeGrafter
IEA,GO_REF:0000118,GO:0008270,zinc ion binding,159,TreeGrafter
IEA,GO_REF:0000118,GO:0030020,extracellular matrix structural constituent conferring tensile strength,156,TreeGrafter
IEA,GO_REF:0000118,GO:0003677,DNA binding,147,TreeGrafter
IEA,GO_REF:0000118,GO:0006260,DNA replication,144,TreeGrafter
IEA,GO_REF:0000118,GO:0046655,folic acid metabolic process,131,TreeGrafter
IEA,GO_REF:0000118,GO:0046452,dihydrofolate metabolic process,131,TreeGrafter
IEA,GO_REF:0000118,GO:0031297,replication fork processing,130,TreeGrafter
IEA,GO_REF:0000118,GO:0006164,purine nucleotide biosynthetic process,130,TreeGrafter
IEA,GO_REF:0000118,GO:0044027,negative regulation of gene expression via chromosomal CpG island methylation,129,TreeGrafter
IEA,GO_REF:0000118,GO:0140291,peptidyl-glutamate ADP-deribosylation,128,TreeGrafter
IEA,GO_REF:0000118,GO:0006269,"DNA replication, synthesis of primer",123,TreeGrafter
IEA,GO_REF:0000118,GO:0097510,"base-excision repair, AP site formation via deaminated base removal",122,TreeGrafter
IEA,GO_REF:0000118,GO:0009254,peptidoglycan turnover,122,TreeGrafter
IEA,GO_REF:0000118,GO:0016020,membrane,115,TreeGrafter
IEA,GO_REF:0000118,GO:0003723,RNA binding,113,TreeGrafter
IEA,GO_REF:0000118,GO:0008235,metalloexopeptidase activity,111,TreeGrafter
IEA,GO_REF:0000118,GO:0046104,thymidine metabolic process,108,TreeGrafter
IEA,GO_REF:0000118,GO:0005886,plasma membrane,107,TreeGrafter
IEA,GO_REF:0000118,GO:0043137,"DNA replication, removal of RNA primer",101,TreeGrafter
IEA,GO_REF:0000118,GO:0009265,2'-deoxyribonucleotide biosynthetic process,100,TreeGrafter
IEA,GO_REF:0000118,GO:0006015,5-phosphoribose 1-diphosphate biosynthetic process,91,TreeGrafter
IEA,GO_REF:0000118,GO:0004674,protein serine/threonine kinase activity,90,TreeGrafter
IEA,GO_REF:0000118,GO:1900378,positive regulation of secondary metabolite biosynthetic process,90,TreeGrafter
IEA,GO_REF:0000118,GO:0002189,ribose phosphate diphosphokinase complex,89,TreeGrafter
IEA,GO_REF:0000118,GO:0006955,immune response,88,TreeGrafter
IEA,GO_REF:0000118,GO:0051726,regulation of cell cycle,86,TreeGrafter
IEA,GO_REF:0000118,GO:0005524,ATP binding,84,TreeGrafter
IEA,GO_REF:0000118,GO:0009263,deoxyribonucleotide biosynthetic process,83,TreeGrafter
IEA,GO_REF:0000118,GO:0003690,double-stranded DNA binding,83,TreeGrafter
IEA,GO_REF:0000118,GO:0016791,phosphatase activity,80,TreeGrafter
IEA,GO_REF:0000118,GO:0061630,ubiquitin protein ligase activity,78,TreeGrafter
IEA,GO_REF:0000118,GO:0008408,3'-5' exonuclease activity,77,TreeGrafter
IEA,GO_REF:0000118,GO:0008094,"ATP-dependent activity, acting on DNA",76,TreeGrafter
IEA,GO_REF:0000118,GO:0045004,DNA replication proofreading,74,TreeGrafter
IEA,GO_REF:0000118,GO:0007059,chromosome segregation,73,TreeGrafter
IEA,GO_REF:0000118,GO:0030145,manganese ion binding,73,TreeGrafter
IEA,GO_REF:0000118,GO:0003700,DNA-binding transcription factor activity,71,TreeGrafter
IEA,GO_REF:0000118,GO:0043139,5'-3' DNA helicase activity,70,TreeGrafter
IEA,GO_REF:0000118,GO:0003909,DNA ligase activity,68,TreeGrafter
IEA,GO_REF:0000118,GO:0042245,RNA repair,68,TreeGrafter
IEA,GO_REF:0000118,GO:0110154,RNA decapping,64,TreeGrafter
IEA,GO_REF:0000118,GO:0008803,bis(5'-nucleosyl)-tetraphosphatase (symmetrical) activity,64,TreeGrafter
IEA,GO_REF:0000118,GO:0004132,dCMP deaminase activity,63,TreeGrafter
IEA,GO_REF:0000118,GO:0006355,regulation of DNA-templated transcription,62,TreeGrafter
IEA,GO_REF:0000118,GO:0007204,positive regulation of cytosolic calcium ion concentration,62,TreeGrafter
IEA,GO_REF:0000118,GO:0019005,SCF ubiquitin ligase complex,59,TreeGrafter
IEA,GO_REF:0000118,GO:0006227,dUDP biosynthetic process,58,TreeGrafter
IEA,GO_REF:0000118,GO:0031146,SCF-dependent proteasomal ubiquitin-dependent protein catabolic process,58,TreeGrafter
IEA,GO_REF:0000118,GO:0008296,3'-5'-DNA exonuclease activity,56,TreeGrafter
IEA,GO_REF:0000118,GO:0019957,C-C chemokine binding,55,TreeGrafter
IEA,GO_REF:0000118,GO:0050660,flavin adenine dinucleotide binding,55,TreeGrafter
IEA,GO_REF:0000118,GO:0019722,calcium-mediated signaling,55,TreeGrafter
IEA,GO_REF:0000118,GO:0006297,"nucleotide-excision repair, DNA gap filling",55,TreeGrafter
IEA,GO_REF:0000118,GO:0060326,cell chemotaxis,55,TreeGrafter
IEA,GO_REF:0000118,GO:0003689,DNA clamp loader activity,54,TreeGrafter
IEA,GO_REF:0000118,GO:0016493,C-C chemokine receptor activity,54,TreeGrafter
IEA,GO_REF:0000118,GO:0006287,"base-excision repair, gap-filling",53,TreeGrafter
IEA,GO_REF:0000118,GO:0043027,cysteine-type endopeptidase inhibitor activity involved in apoptotic process,51,TreeGrafter
IEA,GO_REF:0000118,GO:0016052,carbohydrate catabolic process,51,TreeGrafter
IEA,GO_REF:0000118,GO:0031398,positive regulation of protein ubiquitination,50,TreeGrafter
IEA,GO_REF:0000118,GO:0004749,ribose phosphate diphosphokinase activity,49,TreeGrafter
IEA,GO_REF:0000118,GO:0035613,RNA stem-loop binding,49,TreeGrafter
IEA,GO_REF:0000118,GO:0004622,phosphatidylcholine lysophospholipase activity,48,TreeGrafter
IEA,GO_REF:0000118,GO:0006271,DNA strand elongation involved in DNA replication,47,TreeGrafter
IEA,GO_REF:0000118,GO:0006366,transcription by RNA polymerase II,47,TreeGrafter
IEA,GO_REF:0000118,GO:0009007,site-specific DNA-methyltransferase (adenine-specific) activity,47,TreeGrafter
IEA,GO_REF:0000118,GO:0006231,dTMP biosynthetic process,46,TreeGrafter
IEA,GO_REF:0000118,GO:0006273,lagging strand elongation,46,TreeGrafter
IEA,GO_REF:0000118,GO:0042797,tRNA transcription by RNA polymerase III,45,TreeGrafter
IEA,GO_REF:0000118,GO:0017108,5'-flap endonuclease activity,43,TreeGrafter
IEA,GO_REF:0000118,GO:0006272,leading strand elongation,42,TreeGrafter
IEA,GO_REF:0000118,GO:0004642,phosphoribosylformylglycinamidine synthase activity,41,TreeGrafter
IEA,GO_REF:0000118,GO:0006729,tetrahydrobiopterin biosynthetic process,40,TreeGrafter
IEA,GO_REF:0000118,GO:0005525,GTP binding,39,TreeGrafter
IEA,GO_REF:0000118,GO:0035556,intracellular signal transduction,39,TreeGrafter
IEA,GO_REF:0000118,GO:0004176,ATP-dependent peptidase activity,38,TreeGrafter
IEA,GO_REF:0000118,GO:0046404,ATP-dependent polydeoxyribonucleotide 5'-hydroxyl-kinase activity,38,TreeGrafter
IEA,GO_REF:0000118,GO:0046403,polynucleotide 3'-phosphatase activity,38,TreeGrafter
IEA,GO_REF:0000118,GO:0004252,serine-type endopeptidase activity,38,TreeGrafter
