evidence_type,supporting_references,go_term,go_term_label,association_count,method_name
IEA,GO_REF:0000104,GO:1900079,regulation of arginine biosynthetic process,436,Manual Transfer
IEA,GO_REF:0000104,GO:0003690,double-stranded DNA binding,433,Manual Transfer
IEA,GO_REF:0000104,GO:0046496,nicotinamide nucleotide metabolic process,429,Manual Transfer
IEA,GO_REF:0000104,GO:0030955,potassium ion binding,425,Manual Transfer
IEA,GO_REF:0000104,GO:0046167,glycerol-3-phosphate biosynthetic process,419,Manual Transfer
IEA,GO_REF:0000104,GO:0005886,plasma membrane,415,Manual Transfer
IEA,GO_REF:0000104,GO:1904047,S-adenosyl-L-methionine binding,403,Manual Transfer
IEA,GO_REF:0000104,GO:0003985,acetyl-CoA C-acetyltransferase activity,395,Manual Transfer
IEA,GO_REF:0000104,GO:0042256,cytosolic ribosome assembly,389,Manual Transfer
IEA,GO_REF:0000104,GO:0030436,asexual sporulation,385,Manual Transfer
IEA,GO_REF:0000104,GO:0000166,nucleotide binding,384,Manual Transfer
IEA,GO_REF:0000104,GO:0006096,glycolytic process,382,Manual Transfer
IEA,GO_REF:0000104,GO:0004222,metalloendopeptidase activity,382,Manual Transfer
IEA,GO_REF:0000104,GO:0004712,protein serine/threonine/tyrosine kinase activity,379,Manual Transfer
IEA,GO_REF:0000104,GO:0006307,DNA alkylation repair,378,Manual Transfer
IEA,GO_REF:0000104,GO:0008932,lytic endotransglycosylase activity,378,Manual Transfer
IEA,GO_REF:0000104,GO:0042450,L-arginine biosynthetic process via ornithine,375,Manual Transfer
IEA,GO_REF:0000104,GO:0050136,NADH dehydrogenase (quinone) (non-electrogenic) activity,374,Manual Transfer
IEA,GO_REF:0000104,GO:0005384,manganese ion transmembrane transporter activity,348,Manual Transfer
IEA,GO_REF:0000104,GO:0071421,manganese ion transmembrane transport,348,Manual Transfer
IEA,GO_REF:0000104,GO:0019251,anaerobic cobalamin biosynthetic process,333,Manual Transfer
IEA,GO_REF:0000104,GO:1902208,regulation of bacterial-type flagellum assembly,332,Manual Transfer
IEA,GO_REF:0000104,GO:0008795,NAD+ synthase activity,331,Manual Transfer
IEA,GO_REF:0000104,GO:0030488,tRNA methylation,330,Manual Transfer
IEA,GO_REF:0000104,GO:0016300,tRNA (uridine) methyltransferase activity,330,Manual Transfer
IEA,GO_REF:0000104,GO:0009088,threonine biosynthetic process,324,Manual Transfer
IEA,GO_REF:0000104,GO:0019464,glycine decarboxylation via glycine cleavage system,320,Manual Transfer
IEA,GO_REF:0000104,GO:0006449,regulation of translational termination,314,Manual Transfer
IEA,GO_REF:0000104,GO:0016149,"translation release factor activity, codon specific",314,Manual Transfer
IEA,GO_REF:0000104,GO:0030170,pyridoxal phosphate binding,311,Manual Transfer
IEA,GO_REF:0000104,GO:0006782,protoporphyrinogen IX biosynthetic process,299,Manual Transfer
IEA,GO_REF:0000104,GO:0016260,selenocysteine biosynthetic process,287,Manual Transfer
IEA,GO_REF:0000104,GO:0016743,carboxyl- or carbamoyltransferase activity,282,Manual Transfer
IEA,GO_REF:0000104,GO:0008408,3'-5' exonuclease activity,278,Manual Transfer
IEA,GO_REF:0000104,GO:0000724,double-strand break repair via homologous recombination,278,Manual Transfer
IEA,GO_REF:0000104,GO:0003677,DNA binding,276,Manual Transfer
IEA,GO_REF:0000104,GO:0008360,regulation of cell shape,271,Manual Transfer
IEA,GO_REF:0000104,GO:0006313,DNA transposition,271,Manual Transfer
IEA,GO_REF:0000104,GO:0009037,tyrosine-based site-specific recombinase activity,271,Manual Transfer
IEA,GO_REF:0000104,GO:0031471,ethanolamine degradation polyhedral organelle,269,Manual Transfer
IEA,GO_REF:0000104,GO:0140114,cellular detoxification of fluoride,258,Manual Transfer
IEA,GO_REF:0000104,GO:0062054,fluoride channel activity,258,Manual Transfer
IEA,GO_REF:0000104,GO:0071266,'de novo' L-methionine biosynthetic process,255,Manual Transfer
IEA,GO_REF:0000104,GO:0000175,3'-5'-RNA exonuclease activity,249,Manual Transfer
IEA,GO_REF:0000104,GO:0033362,"lysine biosynthetic process via diaminopimelate, diaminopimelate-aminotransferase pathway",247,Manual Transfer
IEA,GO_REF:0000104,GO:0005998,xylulose catabolic process,247,Manual Transfer
IEA,GO_REF:0000104,GO:0051604,protein maturation,243,Manual Transfer
IEA,GO_REF:0000104,GO:0016151,nickel cation binding,243,Manual Transfer
IEA,GO_REF:0000104,GO:0009423,chorismate biosynthetic process,237,Manual Transfer
IEA,GO_REF:0000104,GO:0009229,thiamine diphosphate biosynthetic process,234,Manual Transfer
IEA,GO_REF:0000104,GO:0006424,glutamyl-tRNA aminoacylation,234,Manual Transfer
IEA,GO_REF:0000104,GO:0015087,cobalt ion transmembrane transporter activity,231,Manual Transfer
IEA,GO_REF:0000104,GO:0003746,translation elongation factor activity,219,Manual Transfer
IEA,GO_REF:0000104,GO:0016776,"phosphotransferase activity, phosphate group as acceptor",215,Manual Transfer
IEA,GO_REF:0000104,GO:0043531,ADP binding,215,Manual Transfer
IEA,GO_REF:0000104,GO:0006543,L-glutamine catabolic process,210,Manual Transfer
IEA,GO_REF:0000104,GO:0001717,conversion of seryl-tRNAsec to selenocys-tRNAsec,209,Manual Transfer
IEA,GO_REF:0000104,GO:0033281,TAT protein transport complex,201,Manual Transfer
IEA,GO_REF:0000104,GO:0070401,NADP+ binding,197,Manual Transfer
IEA,GO_REF:0000104,GO:0006189,'de novo' IMP biosynthetic process,192,Manual Transfer
IEA,GO_REF:0000104,GO:0008320,protein transmembrane transporter activity,192,Manual Transfer
IEA,GO_REF:0000104,GO:0043211,ABC-type carbohydrate transporter activity,181,Manual Transfer
IEA,GO_REF:0000104,GO:0019288,"isopentenyl diphosphate biosynthetic process, methylerythritol 4-phosphate pathway",177,Manual Transfer
IEA,GO_REF:0000104,GO:0006084,acetyl-CoA metabolic process,169,Manual Transfer
IEA,GO_REF:0000104,GO:0016840,carbon-nitrogen lyase activity,160,Manual Transfer
IEA,GO_REF:0000104,GO:0043171,peptide catabolic process,157,Manual Transfer
IEA,GO_REF:0000104,GO:0008409,5'-3' exonuclease activity,155,Manual Transfer
IEA,GO_REF:0000104,GO:0008757,S-adenosylmethionine-dependent methyltransferase activity,147,Manual Transfer
IEA,GO_REF:0000104,GO:0006412,translation,146,Manual Transfer
IEA,GO_REF:0000104,GO:0006865,amino acid transport,145,Manual Transfer
IEA,GO_REF:0000104,GO:0008175,tRNA methyltransferase activity,143,Manual Transfer
IEA,GO_REF:0000104,GO:0016652,"oxidoreductase activity, acting on NAD(P)H as acceptor",136,Manual Transfer
IEA,GO_REF:0000104,GO:0050567,glutaminyl-tRNA synthase (glutamine-hydrolyzing) activity,136,Manual Transfer
IEA,GO_REF:0000104,GO:0002935,tRNA (adenine(37)-C2)-methyltransferase activity,133,Manual Transfer
IEA,GO_REF:0000104,GO:0070040,rRNA (adenine(2503)-C2-)-methyltransferase activity,133,Manual Transfer
IEA,GO_REF:0000104,GO:0044210,'de novo' CTP biosynthetic process,128,Manual Transfer
IEA,GO_REF:0000104,GO:0016836,hydro-lyase activity,127,Manual Transfer
IEA,GO_REF:0000104,GO:0106026,Gly-tRNA(Ala) deacylase activity,127,Manual Transfer
IEA,GO_REF:0000104,GO:0036402,proteasome-activating activity,122,Manual Transfer
IEA,GO_REF:0000104,GO:0043335,protein unfolding,122,Manual Transfer
IEA,GO_REF:0000104,GO:0009220,pyrimidine ribonucleotide biosynthetic process,114,Manual Transfer
IEA,GO_REF:0000104,GO:0097163,sulfur carrier activity,114,Manual Transfer
IEA,GO_REF:0000104,GO:0055129,L-proline biosynthetic process,110,Manual Transfer
IEA,GO_REF:0000104,GO:0046113,nucleobase catabolic process,110,Manual Transfer
IEA,GO_REF:0000104,GO:0004177,aminopeptidase activity,108,Manual Transfer
IEA,GO_REF:0000104,GO:0016020,membrane,108,Manual Transfer
IEA,GO_REF:0000104,GO:0042426,choline catabolic process,107,Manual Transfer
IEA,GO_REF:0000104,GO:0042278,purine nucleoside metabolic process,103,Manual Transfer
IEA,GO_REF:0000104,GO:0009249,protein lipoylation,100,Manual Transfer
IEA,GO_REF:0000104,GO:0034458,3'-5' RNA helicase activity,90,Manual Transfer
IEA,GO_REF:0000104,GO:0015836,lipid-linked peptidoglycan transport,89,Manual Transfer
IEA,GO_REF:0000104,GO:0015648,lipid-linked peptidoglycan transporter activity,89,Manual Transfer
IEA,GO_REF:0000104,GO:0071269,L-homocysteine biosynthetic process,88,Manual Transfer
IEA,GO_REF:0000104,GO:0044206,UMP salvage,84,Manual Transfer
IEA,GO_REF:0000104,GO:0016655,"oxidoreductase activity, acting on NAD(P)H, quinone or similar compound as acceptor",67,Manual Transfer
IEA,GO_REF:0000104,GO:0044209,AMP salvage,67,Manual Transfer
IEA,GO_REF:0000104,GO:0006085,acetyl-CoA biosynthetic process,67,Manual Transfer
IEA,GO_REF:0000104,GO:0006747,FAD biosynthetic process,64,Manual Transfer
IEA,GO_REF:0000104,GO:0019303,D-ribose catabolic process,62,Manual Transfer
IEA,GO_REF:0000104,GO:0035999,tetrahydrofolate interconversion,62,Manual Transfer
IEA,GO_REF:0000104,GO:0046358,butyrate biosynthetic process,60,Manual Transfer
IEA,GO_REF:0000104,GO:0006650,glycerophospholipid metabolic process,57,Manual Transfer
IEA,GO_REF:0000104,GO:0016758,hexosyltransferase activity,55,Manual Transfer
IEA,GO_REF:0000104,GO:0032153,cell division site,53,Manual Transfer
IEA,GO_REF:0000104,GO:0006235,dTTP biosynthetic process,53,Manual Transfer
IEA,GO_REF:0000104,GO:0009099,L-valine biosynthetic process,49,Manual Transfer
IEA,GO_REF:0000104,GO:0009097,isoleucine biosynthetic process,49,Manual Transfer
IEA,GO_REF:0000104,GO:0070402,NADPH binding,49,Manual Transfer
IEA,GO_REF:0000104,GO:0046654,tetrahydrofolate biosynthetic process,48,Manual Transfer
IEA,GO_REF:0000104,GO:0006457,protein folding,48,Manual Transfer
IEA,GO_REF:0000104,GO:0046992,"oxidoreductase activity, acting on X-H and Y-H to form an X-Y bond",47,Manual Transfer
IEA,GO_REF:0000104,GO:0070981,L-asparagine biosynthetic process,46,Manual Transfer
IEA,GO_REF:0000104,GO:0019310,inositol catabolic process,46,Manual Transfer
IEA,GO_REF:0000104,GO:0032265,XMP salvage,43,Manual Transfer
IEA,GO_REF:0000104,GO:2001295,malonyl-CoA biosynthetic process,41,Manual Transfer
IEA,GO_REF:0000104,GO:0009245,lipid A biosynthetic process,37,Manual Transfer
IEA,GO_REF:0000104,GO:0055085,transmembrane transport,36,Manual Transfer
IEA,GO_REF:0000104,GO:0022857,transmembrane transporter activity,36,Manual Transfer
IEA,GO_REF:0000104,GO:0006388,"tRNA splicing, via endonucleolytic cleavage and ligation",36,Manual Transfer
IEA,GO_REF:0000104,GO:0016791,phosphatase activity,34,Manual Transfer
IEA,GO_REF:0000104,GO:0004169,dolichyl-phosphate-mannose-protein mannosyltransferase activity,32,Manual Transfer
IEA,GO_REF:0000104,GO:0030091,protein repair,32,Manual Transfer
IEA,GO_REF:0000104,GO:0043571,maintenance of CRISPR repeat elements,30,Manual Transfer
IEA,GO_REF:0000104,GO:0033172,gas vesicle shell,30,Manual Transfer
IEA,GO_REF:0000104,GO:0070814,hydrogen sulfide biosynthetic process,28,Manual Transfer
IEA,GO_REF:0000104,GO:0004252,serine-type endopeptidase activity,26,Manual Transfer
IEA,GO_REF:0000104,GO:0050660,flavin adenine dinucleotide binding,23,Manual Transfer
IEA,GO_REF:0000104,GO:0044211,CTP salvage,22,Manual Transfer
IEA,GO_REF:0000104,GO:0051539,"4 iron, 4 sulfur cluster binding",21,Manual Transfer
IEA,GO_REF:0000104,GO:0019553,L-glutamate catabolic process via L-citramalate,20,Manual Transfer
IEA,GO_REF:0000104,GO:0019294,keto-3-deoxy-D-manno-octulosonic acid biosynthetic process,19,Manual Transfer
IEA,GO_REF:0000104,GO:0016639,"oxidoreductase activity, acting on the CH-NH2 group of donors, NAD or NADP as acceptor",18,Manual Transfer
IEA,GO_REF:0000104,GO:0004067,asparaginase activity,18,Manual Transfer
IEA,GO_REF:0000104,GO:0016830,carbon-carbon lyase activity,16,Manual Transfer
IEA,GO_REF:0000104,GO:0016855,"racemase and epimerase activity, acting on amino acids and derivatives",15,Manual Transfer
IEA,GO_REF:0000104,GO:0004645,"1,4-alpha-oligoglucan phosphorylase activity",15,Manual Transfer
IEA,GO_REF:0000104,GO:0006226,dUMP biosynthetic process,15,Manual Transfer
IEA,GO_REF:0000104,GO:0015171,amino acid transmembrane transporter activity,15,Manual Transfer
IEA,GO_REF:0000104,GO:0000036,acyl carrier activity,14,Manual Transfer
IEA,GO_REF:0000104,GO:0046336,ethanolamine catabolic process,14,Manual Transfer
IEA,GO_REF:0000104,GO:0016856,"racemase and epimerase activity, acting on hydroxy acids and derivatives",13,Manual Transfer
IEA,GO_REF:0000104,GO:0010181,FMN binding,13,Manual Transfer
IEA,GO_REF:0000104,GO:0006401,RNA catabolic process,12,Manual Transfer
IEA,GO_REF:0000104,GO:0052837,thiazole biosynthetic process,11,Manual Transfer
IEA,GO_REF:0000104,GO:0019805,quinolinate biosynthetic process,11,Manual Transfer
IEA,GO_REF:0000104,GO:0006646,phosphatidylethanolamine biosynthetic process,11,Manual Transfer
IEA,GO_REF:0000104,GO:0016763,pentosyltransferase activity,11,Manual Transfer
IEA,GO_REF:0000104,GO:0000270,peptidoglycan metabolic process,11,Manual Transfer
IEA,GO_REF:0000104,GO:0042351,'de novo' GDP-L-fucose biosynthetic process,10,Manual Transfer
IEA,GO_REF:0000104,GO:0016636,"oxidoreductase activity, acting on the CH-CH group of donors, iron-sulfur protein as acceptor",9,Manual Transfer
IEA,GO_REF:0000104,GO:0019512,lactose catabolic process via tagatose-6-phosphate,9,Manual Transfer
IEA,GO_REF:0000104,GO:0017122,protein N-acetylglucosaminyltransferase complex,9,Manual Transfer
IEA,GO_REF:0000104,GO:0006046,N-acetylglucosamine catabolic process,9,Manual Transfer
IEA,GO_REF:0000104,GO:0070395,lipoteichoic acid biosynthetic process,8,Manual Transfer
IEA,GO_REF:0000104,GO:0016705,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen",8,Manual Transfer
IEA,GO_REF:0000104,GO:0097175,"1,6-anhydro-N-acetyl-beta-muramic acid catabolic process",8,Manual Transfer
IEA,GO_REF:0000104,GO:0016433,rRNA (adenine) methyltransferase activity,7,Manual Transfer
IEA,GO_REF:0000104,GO:0006107,oxaloacetate metabolic process,6,Manual Transfer
IEA,GO_REF:0000104,GO:0015038,glutathione disulfide oxidoreductase activity,6,Manual Transfer
IEA,GO_REF:0000104,GO:0019518,L-threonine catabolic process to glycine,5,Manual Transfer
IEA,GO_REF:0000104,GO:0006777,Mo-molybdopterin cofactor biosynthetic process,5,Manual Transfer
IEA,GO_REF:0000104,GO:0097053,L-kynurenine catabolic process,4,Manual Transfer
IEA,GO_REF:0000104,GO:0090071,negative regulation of ribosome biogenesis,4,Manual Transfer
IEA,GO_REF:0000104,GO:0009152,purine ribonucleotide biosynthetic process,4,Manual Transfer
IEA,GO_REF:0000104,GO:0017148,negative regulation of translation,4,Manual Transfer
IEA,GO_REF:0000104,GO:0016634,"oxidoreductase activity, acting on the CH-CH group of donors, oxygen as acceptor",3,Manual Transfer
IEA,GO_REF:0000104,GO:0006785,heme B biosynthetic process,3,Manual Transfer
IEA,GO_REF:0000104,GO:0071973,bacterial-type flagellum-dependent cell motility,3,Manual Transfer
IEA,GO_REF:0000104,GO:0019627,urea metabolic process,3,Manual Transfer
IEA,GO_REF:0000104,GO:0030632,D-alanine biosynthetic process,3,Manual Transfer
IEA,GO_REF:0000104,GO:0019262,N-acetylneuraminate catabolic process,3,Manual Transfer
IEA,GO_REF:0000104,GO:0043419,urea catabolic process,3,Manual Transfer
IEA,GO_REF:0000104,GO:0006508,proteolysis,2,Manual Transfer
IEA,GO_REF:0000104,GO:0003723,RNA binding,2,Manual Transfer
IEA,GO_REF:0000104,GO:0019563,glycerol catabolic process,2,Manual Transfer
IEA,GO_REF:0000104,GO:0046294,formaldehyde catabolic process,2,Manual Transfer
IEA,GO_REF:0000104,GO:0016874,ligase activity,2,Manual Transfer
IEA,GO_REF:0000104,GO:0033468,CMP-keto-3-deoxy-D-manno-octulosonic acid biosynthetic process,2,Manual Transfer
IEA,GO_REF:0000104,GO:0048034,heme O biosynthetic process,2,Manual Transfer
IEA,GO_REF:0000104,GO:0008094,"ATP-dependent activity, acting on DNA",2,Manual Transfer
IEA,GO_REF:0000104,GO:0019316,D-allose catabolic process,2,Manual Transfer
IEA,GO_REF:0000104,GO:1903424,fluoride transmembrane transport,2,Manual Transfer
IEA,GO_REF:0000104,GO:0019305,dTDP-rhamnose biosynthetic process,2,Manual Transfer
IEA,GO_REF:0000104,GO:0006290,pyrimidine dimer repair,1,Manual Transfer
IEA,GO_REF:0000104,GO:0018478,malonate-semialdehyde dehydrogenase (acetylating) activity,1,Manual Transfer
IEA,GO_REF:0000104,GO:0006352,DNA-templated transcription initiation,1,Manual Transfer
IEA,GO_REF:0000104,GO:0030979,alpha-glucan biosynthetic process,1,Manual Transfer
IEA,GO_REF:0000104,GO:0019897,extrinsic component of plasma membrane,1,Manual Transfer
IEA,GO_REF:0000104,GO:2001059,D-tagatose 6-phosphate catabolic process,1,Manual Transfer
IEA,GO_REF:0000104,GO:0019835,cytolysis,1,Manual Transfer
IEA,GO_REF:0000104,GO:0046295,glycolate biosynthetic process,1,Manual Transfer
IEA,GO_REF:0000104,GO:0004642,phosphoribosylformylglycinamidine synthase activity,1,Manual Transfer
IEA,GO_REF:0000104,GO:0009898,cytoplasmic side of plasma membrane,1,Manual Transfer
IEA,GO_REF:0000104,GO:0030694,"bacterial-type flagellum basal body, rod",1,Manual Transfer
IEA,GO_REF:0000104,GO:0012501,programmed cell death,1,Manual Transfer
IEA,GO_REF:0000104,GO:0019381,atrazine catabolic process,1,Manual Transfer
IEA,GO_REF:0000104,GO:0045947,negative regulation of translational initiation,1,Manual Transfer
IEA,GO_REF:0000104,GO:0009437,carnitine metabolic process,1,Manual Transfer
IEA,GO_REF:0000104,GO:0022625,cytosolic large ribosomal subunit,1,Manual Transfer
IEA,GO_REF:0000104,GO:0048027,mRNA 5'-UTR binding,1,Manual Transfer
IEA,GO_REF:0000104,GO:0045490,pectin catabolic process,1,Manual Transfer
IEA,GO_REF:0000104,GO:0006814,sodium ion transport,1,Manual Transfer
IEA,GO_REF:0000108,GO:0016020,membrane,2694,Logical Inference
IEA,GO_REF:0000108,GO:0005737,cytoplasm,10,Logical Inference
IEA,GO_REF:0000116,GO:0016887,ATP hydrolysis activity,2965,Rhea Mappings
IEA,GO_REF:0000116,GO:0004359,glutaminase activity,633,Rhea Mappings
IEA,GO_REF:0000116,GO:0050566,asparaginyl-tRNA synthase (glutamine-hydrolyzing) activity,510,Rhea Mappings
IEA,GO_REF:0000116,GO:0141153,glycerol-3-phosphate dehydrogenase (NADP+) activity,343,Rhea Mappings
IEA,GO_REF:0000116,GO:0106310,protein serine kinase activity,333,Rhea Mappings
IEA,GO_REF:0000116,GO:0051991,"UDP-N-acetyl-D-glucosamine:N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2,6-diaminopimelyl-D-alanyl-D-alanine-diphosphoundecaprenol 4-beta-N-acetylglucosaminlytransferase activity",328,Rhea Mappings
IEA,GO_REF:0000116,GO:0036430,CMP kinase activity,322,Rhea Mappings
IEA,GO_REF:0000116,GO:0141098,tRNA (cytidine(34)-2'-O)-methyltransferase activity,316,Rhea Mappings
IEA,GO_REF:0000116,GO:0008766,"UDP-N-acetylmuramoylalanyl-D-glutamyl-2,6-diaminopimelate-D-alanyl-D-alanine ligase activity",316,Rhea Mappings
IEA,GO_REF:0000116,GO:0141102,tRNA (5-carboxymethylaminomethyluridine(34)-2'-O)-methyltransferase activity,316,Rhea Mappings
IEA,GO_REF:0000116,GO:0016279,protein-lysine N-methyltransferase activity,313,Rhea Mappings
IEA,GO_REF:0000116,GO:0036221,UTP diphosphatase activity,312,Rhea Mappings
IEA,GO_REF:0000116,GO:0051992,"UDP-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2,6-diaminopimelyl-D-alanyl-D-alanine:undecaprenyl-phosphate transferase activity",312,Rhea Mappings
IEA,GO_REF:0000116,GO:0036218,dTTP diphosphatase activity,312,Rhea Mappings
IEA,GO_REF:0000116,GO:0141152,glycerol-3-phosphate dehydrogenase (NAD+) activity,302,Rhea Mappings
IEA,GO_REF:0000116,GO:0052654,L-leucine-2-oxoglutarate transaminase activity,258,Rhea Mappings
IEA,GO_REF:0000116,GO:0052656,L-isoleucine-2-oxoglutarate transaminase activity,258,Rhea Mappings
IEA,GO_REF:0000116,GO:0052655,L-valine-2-oxoglutarate transaminase activity,258,Rhea Mappings
IEA,GO_REF:0000116,GO:0106409,cyclic-di-AMP phosphodiesterase activity,236,Rhea Mappings
IEA,GO_REF:0000116,GO:0043780,cobalt-precorrin-5B C1-methyltransferase activity,235,Rhea Mappings
IEA,GO_REF:0000116,GO:0033744,L-methionine:thioredoxin-disulfide S-oxidoreductase activity,195,Rhea Mappings
IEA,GO_REF:0000116,GO:0004850,uridine phosphorylase activity,152,Rhea Mappings
IEA,GO_REF:0000116,GO:0043771,cytidine kinase activity,138,Rhea Mappings
IEA,GO_REF:0000116,GO:0052734,shikimate 3-dehydrogenase (NAD+) activity,122,Rhea Mappings
IEA,GO_REF:0000116,GO:0047847,deoxyuridine phosphorylase activity,120,Rhea Mappings
IEA,GO_REF:0000116,GO:0046936,2'-deoxyadenosine deaminase activity,42,Rhea Mappings
IEA,GO_REF:0000116,GO:0004776,succinate-CoA ligase (GDP-forming) activity,39,Rhea Mappings
IEA,GO_REF:0000116,GO:0110153,RNA NAD-cap (NMN-forming) hydrolase activity,35,Rhea Mappings
IEA,GO_REF:0000116,GO:0009032,thymidine phosphorylase activity,34,Rhea Mappings
IEA,GO_REF:0000116,GO:0047975,guanosine phosphorylase activity,32,Rhea Mappings
IEA,GO_REF:0000116,GO:0102266,tRNA-dihydrouridine20a synthase activity,10,Rhea Mappings
IEA,GO_REF:0000116,GO:0050567,glutaminyl-tRNA synthase (glutamine-hydrolyzing) activity,6,Rhea Mappings
IEA,GO_REF:0000116,GO:0008753,NADPH dehydrogenase (quinone) activity,6,Rhea Mappings
IEA,GO_REF:0000116,GO:0051575,5'-deoxyribose-5-phosphate lyase activity,6,Rhea Mappings
IEA,GO_REF:0000116,GO:0050136,NADH dehydrogenase (quinone) (non-electrogenic) activity,6,Rhea Mappings
IEA,GO_REF:0000116,GO:0035529,NADH pyrophosphatase activity,4,Rhea Mappings
IEA,GO_REF:0000116,GO:0052657,guanine phosphoribosyltransferase activity,4,Rhea Mappings
IEA,GO_REF:0000116,GO:0022878,protein-N(PI)-phosphohistidine-sucrose phosphotransferase system transporter activity,2,Rhea Mappings
IEA,GO_REF:0000116,GO:0062154,N6-methyl-AMP deaminase activity,2,Rhea Mappings
IEA,GO_REF:0000116,GO:0003954,NADH dehydrogenase activity,1,Rhea Mappings
IEA,GO_REF:0000116,GO:0003924,GTPase activity,1,Rhea Mappings
IEA,GO_REF:0000116,GO:0008465,hydroxypyruvate reductase (NADH) activity,1,Rhea Mappings
IEA,GO_REF:0000116,GO:0004000,adenosine deaminase activity,1,Rhea Mappings
IEA,GO_REF:0000116,GO:0047742,chenodeoxycholoyltaurine hydrolase activity,1,Rhea Mappings
IEA,GO_REF:0000116,GO:0018729,propionate CoA-transferase activity,1,Rhea Mappings
IEA,GO_REF:0000116,GO:0140701,"3',3'-cyclic GMP-AMP synthase activity",1,Rhea Mappings
IEA,GO_REF:0000116,GO:0120092,crotonyl-CoA hydratase activity,1,Rhea Mappings
IEA,GO_REF:0000116,GO:0000107,imidazoleglycerol-phosphate synthase activity,1,Rhea Mappings
IEA,GO_REF:0000116,GO:0033786,heptose-1-phosphate adenylyltransferase activity,1,Rhea Mappings
IEA,GO_REF:0000116,GO:0070626,(S)-2-(5-amino-1-(5-phospho-D-ribosyl)imidazole-4-carboxamido) succinate lyase (fumarate-forming) activity,1,Rhea Mappings
IEA,GO_REF:0000117,GO:0005737,cytoplasm,8769,ARBA
IEA,GO_REF:0000117,GO:0016740,transferase activity,6470,ARBA
IEA,GO_REF:0000117,GO:0140096,"catalytic activity, acting on a protein",6251,ARBA
IEA,GO_REF:0000117,GO:0042802,identical protein binding,3819,ARBA
IEA,GO_REF:0000117,GO:0098796,membrane protein complex,3450,ARBA
IEA,GO_REF:0000117,GO:0022857,transmembrane transporter activity,2658,ARBA
IEA,GO_REF:0000117,GO:0005829,cytosol,2212,ARBA
IEA,GO_REF:0000117,GO:0016651,"oxidoreductase activity, acting on NAD(P)H",2118,ARBA
IEA,GO_REF:0000117,GO:0080120,CAAX-box protein maturation,1659,ARBA
IEA,GO_REF:0000117,GO:0004175,endopeptidase activity,1659,ARBA
IEA,GO_REF:0000117,GO:0120159,rRNA pseudouridine synthase activity,1620,ARBA
IEA,GO_REF:0000117,GO:0034335,DNA negative supercoiling activity,1573,ARBA
IEA,GO_REF:0000117,GO:0008206,bile acid metabolic process,1501,ARBA
IEA,GO_REF:0000117,GO:0042597,periplasmic space,1492,ARBA
IEA,GO_REF:0000117,GO:0005886,plasma membrane,1424,ARBA
IEA,GO_REF:0000117,GO:0055085,transmembrane transport,1411,ARBA
IEA,GO_REF:0000117,GO:0030246,carbohydrate binding,1327,ARBA
IEA,GO_REF:0000117,GO:0000455,enzyme-directed rRNA pseudouridine synthesis,1132,ARBA
IEA,GO_REF:0000117,GO:0045892,negative regulation of DNA-templated transcription,1020,ARBA
IEA,GO_REF:0000117,GO:0006950,response to stress,1003,ARBA
IEA,GO_REF:0000117,GO:0033765,"steroid dehydrogenase activity, acting on the CH-CH group of donors",996,ARBA
IEA,GO_REF:0000117,GO:0016646,"oxidoreductase activity, acting on the CH-NH group of donors, NAD or NADP as acceptor",992,ARBA
IEA,GO_REF:0000117,GO:0016758,hexosyltransferase activity,861,ARBA
IEA,GO_REF:0000117,GO:0010467,gene expression,796,ARBA
IEA,GO_REF:0000117,GO:0016836,hydro-lyase activity,728,ARBA
IEA,GO_REF:0000117,GO:0051252,regulation of RNA metabolic process,710,ARBA
IEA,GO_REF:0000117,GO:0010468,regulation of gene expression,705,ARBA
IEA,GO_REF:0000117,GO:0140098,"catalytic activity, acting on RNA",701,ARBA
IEA,GO_REF:0000117,GO:0044281,small molecule metabolic process,691,ARBA
IEA,GO_REF:0000117,GO:0045333,cellular respiration,584,ARBA
IEA,GO_REF:0000117,GO:0044272,sulfur compound biosynthetic process,579,ARBA
IEA,GO_REF:0000117,GO:0042364,water-soluble vitamin biosynthetic process,572,ARBA
IEA,GO_REF:0000117,GO:0009249,protein lipoylation,562,ARBA
IEA,GO_REF:0000117,GO:0051287,NAD binding,539,ARBA
IEA,GO_REF:0000117,GO:0016779,nucleotidyltransferase activity,533,ARBA
IEA,GO_REF:0000117,GO:0003824,catalytic activity,531,ARBA
IEA,GO_REF:0000117,GO:0016625,"oxidoreductase activity, acting on the aldehyde or oxo group of donors, iron-sulfur protein as acceptor",531,ARBA
IEA,GO_REF:0000117,GO:0072527,pyrimidine-containing compound metabolic process,507,ARBA
IEA,GO_REF:0000117,GO:0055086,nucleobase-containing small molecule metabolic process,507,ARBA
IEA,GO_REF:0000117,GO:0009103,lipopolysaccharide biosynthetic process,496,ARBA
IEA,GO_REF:0000117,GO:0015749,monosaccharide transmembrane transport,472,ARBA
IEA,GO_REF:0000117,GO:0042254,ribosome biogenesis,463,ARBA
IEA,GO_REF:0000117,GO:0016114,terpenoid biosynthetic process,454,ARBA
IEA,GO_REF:0000117,GO:0006270,DNA replication initiation,452,ARBA
