evidence_type,supporting_references,go_term,go_term_label,association_count,method_name
IEA,GO_REF:0000002,GO:0000900,mRNA regulatory element binding translation repressor activity,1,InterPro2GO
IEA,GO_REF:0000002,GO:0016070,RNA metabolic process,1,InterPro2GO
IEA,GO_REF:0000002,GO:0003735,structural constituent of ribosome,1,InterPro2GO
IEA,GO_REF:0000002,GO:0033179,"proton-transporting V-type ATPase, V0 domain",1,InterPro2GO
IEA,GO_REF:0000002,GO:0001784,phosphotyrosine residue binding,1,InterPro2GO
IEA,GO_REF:0000002,GO:0050897,cobalt ion binding,1,InterPro2GO
IEA,GO_REF:0000002,GO:0051603,proteolysis involved in protein catabolic process,1,InterPro2GO
IEA,GO_REF:0000002,GO:0090162,establishment of epithelial cell polarity,1,InterPro2GO
IEA,GO_REF:0000002,GO:0061817,endoplasmic reticulum-plasma membrane tethering,1,InterPro2GO
IEA,GO_REF:0000002,GO:0030141,secretory granule,1,InterPro2GO
IEA,GO_REF:0000002,GO:0000380,"alternative mRNA splicing, via spliceosome",1,InterPro2GO
IEA,GO_REF:0000002,GO:0000244,spliceosomal tri-snRNP complex assembly,1,InterPro2GO
IEA,GO_REF:0000002,GO:0036157,outer dynein arm,1,InterPro2GO
IEA,GO_REF:0000002,GO:0030942,endoplasmic reticulum signal peptide binding,1,InterPro2GO
IEA,GO_REF:0000002,GO:0030975,thiamine binding,1,InterPro2GO
IEA,GO_REF:0000002,GO:0031369,translation initiation factor binding,1,InterPro2GO
IEA,GO_REF:0000002,GO:0032027,myosin light chain binding,1,InterPro2GO
IEA,GO_REF:0000002,GO:0035591,signaling adaptor activity,1,InterPro2GO
IEA,GO_REF:0000002,GO:0030203,glycosaminoglycan metabolic process,1,InterPro2GO
IEA,GO_REF:0000002,GO:0006772,thiamine metabolic process,1,InterPro2GO
IEA,GO_REF:0000002,GO:0042593,glucose homeostasis,1,InterPro2GO
IEA,GO_REF:0000002,GO:0017111,ribonucleoside triphosphate phosphatase activity,1,InterPro2GO
IEA,GO_REF:0000002,GO:0016920,pyroglutamyl-peptidase activity,1,InterPro2GO
IEA,GO_REF:0000002,GO:0006915,apoptotic process,1,InterPro2GO
IEA,GO_REF:0000002,GO:1901031,regulation of response to reactive oxygen species,1,InterPro2GO
IEA,GO_REF:0000002,GO:0006446,regulation of translational initiation,1,InterPro2GO
IEA,GO_REF:0000002,GO:0048019,receptor antagonist activity,1,InterPro2GO
IEA,GO_REF:0000002,GO:0019903,protein phosphatase binding,1,InterPro2GO
IEA,GO_REF:0000003,GO:0003925,G protein activity,19,EC2GO
IEA,GO_REF:0000003,GO:0015020,glucuronosyltransferase activity,12,EC2GO
IEA,GO_REF:0000003,GO:0008843,endochitinase activity,9,EC2GO
IEA,GO_REF:0000003,GO:0016285,alanyl aminopeptidase activity,7,EC2GO
IEA,GO_REF:0000003,GO:0120518,protein N-terminal-methionine acetyltransferase activity,6,EC2GO
IEA,GO_REF:0000003,GO:0003678,DNA helicase activity,5,EC2GO
IEA,GO_REF:0000003,GO:0004230,glutamyl aminopeptidase activity,3,EC2GO
IEA,GO_REF:0000003,GO:0004303,estradiol 17-beta-dehydrogenase [NAD(P)+] activity,3,EC2GO
IEA,GO_REF:0000003,GO:0004697,diacylglycerol-dependent serine/threonine kinase activity,3,EC2GO
IEA,GO_REF:0000003,GO:0016297,fatty acyl-[ACP] hydrolase activity,3,EC2GO
IEA,GO_REF:0000003,GO:0003724,RNA helicase activity,3,EC2GO
IEA,GO_REF:0000003,GO:0004050,apyrase activity,2,EC2GO
IEA,GO_REF:0000003,GO:0004712,protein serine/threonine/tyrosine kinase activity,2,EC2GO
IEA,GO_REF:0000003,GO:0004526,ribonuclease P activity,2,EC2GO
IEA,GO_REF:0000003,GO:0004722,protein serine/threonine phosphatase activity,2,EC2GO
IEA,GO_REF:0000003,GO:0061630,ubiquitin protein ligase activity,2,EC2GO
IEA,GO_REF:0000003,GO:0160147,tRNA pseudouridine(38-40) synthase activity,2,EC2GO
IEA,GO_REF:0000003,GO:0008574,plus-end-directed microtubule motor activity,2,EC2GO
IEA,GO_REF:0000003,GO:0004322,ferroxidase activity,2,EC2GO
IEA,GO_REF:0000003,GO:0004806,triacylglycerol lipase activity,2,EC2GO
IEA,GO_REF:0000003,GO:0004791,thioredoxin-disulfide reductase (NADPH) activity,2,EC2GO
IEA,GO_REF:0000003,GO:0004683,calcium/calmodulin-dependent protein kinase activity,2,EC2GO
IEA,GO_REF:0000003,GO:0004714,transmembrane receptor protein tyrosine kinase activity,2,EC2GO
IEA,GO_REF:0000003,GO:0106435,carboxylesterase activity,2,EC2GO
IEA,GO_REF:0000003,GO:0047184,1-acylglycerophosphocholine O-acyltransferase activity,2,EC2GO
IEA,GO_REF:0000003,GO:0000010,heptaprenyl diphosphate synthase activity,1,EC2GO
IEA,GO_REF:0000003,GO:0052650,all-trans-retinol dehydrogenase (NADP+) activity,1,EC2GO
IEA,GO_REF:0000003,GO:0004550,nucleoside diphosphate kinase activity,1,EC2GO
IEA,GO_REF:0000003,GO:0004441,"inositol-1,4-bisphosphate 1-phosphatase activity",1,EC2GO
IEA,GO_REF:0000003,GO:0016223,beta-alanine:pyruvate transaminase activity,1,EC2GO
IEA,GO_REF:0000003,GO:0004535,poly(A)-specific ribonuclease activity,1,EC2GO
IEA,GO_REF:0000003,GO:0004709,MAP kinase kinase kinase activity,1,EC2GO
IEA,GO_REF:0000003,GO:0004725,protein tyrosine phosphatase activity,1,EC2GO
IEA,GO_REF:0000003,GO:0140943,histone H4K20 trimethyltransferase activity,1,EC2GO
IEA,GO_REF:0000003,GO:0052629,"phosphatidylinositol-3,5-bisphosphate 3-phosphatase activity",1,EC2GO
IEA,GO_REF:0000003,GO:0004749,ribose phosphate diphosphokinase activity,1,EC2GO
IEA,GO_REF:0000003,GO:0140955,histone H3K36 trimethyltransferase activity,1,EC2GO
IEA,GO_REF:0000003,GO:0008682,3-demethoxyubiquinol 3-hydroxylase activity,1,EC2GO
IEA,GO_REF:0000003,GO:0140618,ferric-chelate reductase (NADH) activity,1,EC2GO
IEA,GO_REF:0000003,GO:0070579,DNA 5-methylcytosine dioxygenase activity,1,EC2GO
IEA,GO_REF:0000003,GO:0050163,oxaloacetate tautomerase activity,1,EC2GO
IEA,GO_REF:0000003,GO:0004060,arylamine N-acetyltransferase activity,1,EC2GO
IEA,GO_REF:0000003,GO:0004602,glutathione peroxidase activity,1,EC2GO
IEA,GO_REF:0000003,GO:0003841,1-acylglycerol-3-phosphate O-acyltransferase activity,1,EC2GO
IEA,GO_REF:0000003,GO:0003993,acid phosphatase activity,1,EC2GO
IEA,GO_REF:0000003,GO:0004185,serine-type carboxypeptidase activity,1,EC2GO
IEA,GO_REF:0000003,GO:0004314,[acyl-carrier-protein] S-malonyltransferase activity,1,EC2GO
IEA,GO_REF:0000003,GO:0003857,(3S)-3-hydroxyacyl-CoA dehydrogenase (NAD+) activity,1,EC2GO
IEA,GO_REF:0000003,GO:0004558,"alpha-1,4-glucosidase activity",1,EC2GO
IEA,GO_REF:0000003,GO:0047115,"trans-1,2-dihydrobenzene-1,2-diol dehydrogenase activity",1,EC2GO
IEA,GO_REF:0000003,GO:0004031,aldehyde oxidase activity,1,EC2GO
IEA,GO_REF:0000003,GO:0043139,5'-3' DNA helicase activity,1,EC2GO
IEA,GO_REF:0000003,GO:0047045,testosterone dehydrogenase (NADP+) activity,1,EC2GO
IEA,GO_REF:0000003,GO:0047676,arachidonate-CoA ligase activity,1,EC2GO
IEA,GO_REF:0000003,GO:0141016,G/T mismatch-specific thymine-DNA glycosylase activity,1,EC2GO
IEA,GO_REF:0000003,GO:0047044,"androstan-3-alpha,17-beta-diol dehydrogenase (NAD+) activity",1,EC2GO
IEA,GO_REF:0000003,GO:0008353,RNA polymerase II CTD heptapeptide repeat kinase activity,1,EC2GO
IEA,GO_REF:0000003,GO:0008558,ABC-type guanine transporter activity,1,EC2GO
IEA,GO_REF:0000003,GO:0000253,3-beta-hydroxysteroid 3-dehydrogenase (NADP+) activity,1,EC2GO
IEA,GO_REF:0000003,GO:0000213,tRNA-intron lyase activity,1,EC2GO
IEA,GO_REF:0000003,GO:0097269,all-trans-decaprenyl-diphosphate synthase activity,1,EC2GO
IEA,GO_REF:0000003,GO:1990599,3' overhang single-stranded DNA endodeoxyribonuclease activity,1,EC2GO
IEA,GO_REF:0000003,GO:0061733,protein-lysine-acetyltransferase activity,1,EC2GO
IEA,GO_REF:0000003,GO:0015431,ABC-type glutathione S-conjugate transporter activity,1,EC2GO
IEA,GO_REF:0000003,GO:0035516,broad specificity oxidative DNA demethylase activity,1,EC2GO
IEA,GO_REF:0000003,GO:0004471,malate dehydrogenase (decarboxylating) (NAD+) activity,1,EC2GO
IEA,GO_REF:0000003,GO:0004639,phosphoribosylaminoimidazolesuccinocarboxamide synthase activity,1,EC2GO
IEA,GO_REF:0000003,GO:0004693,cyclin-dependent protein serine/threonine kinase activity,1,EC2GO
IEA,GO_REF:0000003,GO:0016430,tRNA (adenine-N6)-methyltransferase activity,1,EC2GO
IEA,GO_REF:0000003,GO:0035242,protein-arginine omega-N asymmetric methyltransferase activity,1,EC2GO
IEA,GO_REF:0000003,GO:0009003,signal peptidase activity,1,EC2GO
IEA,GO_REF:0000003,GO:0004336,galactosylceramidase activity,1,EC2GO
IEA,GO_REF:0000003,GO:0031071,cysteine desulfurase activity,1,EC2GO
IEA,GO_REF:0000003,GO:0004776,succinate-CoA ligase (GDP-forming) activity,1,EC2GO
IEA,GO_REF:0000003,GO:0047035,testosterone dehydrogenase (NAD+) activity,1,EC2GO
IEA,GO_REF:0000003,GO:0050241,pyrroline-2-carboxylate reductase activity,1,EC2GO
IEA,GO_REF:0000003,GO:0050252,retinol O-fatty-acyltransferase activity,1,EC2GO
IEA,GO_REF:0000003,GO:0050633,acetyl-CoA C-myristoyltransferase activity,1,EC2GO
IEA,GO_REF:0000003,GO:0003756,protein disulfide isomerase activity,1,EC2GO
IEA,GO_REF:0000003,GO:0016308,1-phosphatidylinositol-4-phosphate 5-kinase activity,1,EC2GO
IEA,GO_REF:0000003,GO:0004715,non-membrane spanning protein tyrosine kinase activity,1,EC2GO
IEA,GO_REF:0000003,GO:0003987,acetate-CoA ligase activity,1,EC2GO
IEA,GO_REF:0000003,GO:0004197,cysteine-type endopeptidase activity,1,EC2GO
IEA,GO_REF:0000003,GO:0004362,glutathione-disulfide reductase (NADPH) activity,1,EC2GO
IEA,GO_REF:0000003,GO:0004745,all-trans-retinol dehydrogenase (NAD+) activity,1,EC2GO
IEA,GO_REF:0000003,GO:0047305,(R)-3-amino-2-methylpropionate-pyruvate transaminase activity,1,EC2GO
IEA,GO_REF:0000041,GO:0016567,protein ubiquitination,29,UniProt UniPathway
IEA,GO_REF:0000041,GO:0006021,inositol biosynthetic process,7,UniProt UniPathway
IEA,GO_REF:0000041,GO:0006782,protoporphyrinogen IX biosynthetic process,5,UniProt UniPathway
IEA,GO_REF:0000041,GO:0019563,glycerol catabolic process,4,UniProt UniPathway
IEA,GO_REF:0000041,GO:0006012,galactose metabolic process,4,UniProt UniPathway
IEA,GO_REF:0000041,GO:0030210,heparin proteoglycan biosynthetic process,4,UniProt UniPathway
IEA,GO_REF:0000041,GO:0044205,'de novo' UMP biosynthetic process,3,UniProt UniPathway
IEA,GO_REF:0000041,GO:0044206,UMP salvage,3,UniProt UniPathway
IEA,GO_REF:0000041,GO:0006650,glycerophospholipid metabolic process,3,UniProt UniPathway
IEA,GO_REF:0000041,GO:0006189,'de novo' IMP biosynthetic process,3,UniProt UniPathway
IEA,GO_REF:0000041,GO:0006631,fatty acid metabolic process,2,UniProt UniPathway
IEA,GO_REF:0000041,GO:0033512,L-lysine catabolic process to acetyl-CoA via saccharopine,2,UniProt UniPathway
IEA,GO_REF:0000041,GO:0006198,cAMP catabolic process,2,UniProt UniPathway
IEA,GO_REF:0000041,GO:0044211,CTP salvage,2,UniProt UniPathway
IEA,GO_REF:0000041,GO:0001516,prostaglandin biosynthetic process,1,UniProt UniPathway
IEA,GO_REF:0000041,GO:0042853,L-alanine catabolic process,1,UniProt UniPathway
IEA,GO_REF:0000041,GO:0006098,pentose-phosphate shunt,1,UniProt UniPathway
IEA,GO_REF:0000041,GO:0044210,'de novo' CTP biosynthetic process,1,UniProt UniPathway
IEA,GO_REF:0000041,GO:0042572,retinol metabolic process,1,UniProt UniPathway
IEA,GO_REF:0000041,GO:0046386,deoxyribose phosphate catabolic process,1,UniProt UniPathway
IEA,GO_REF:0000041,GO:0055129,L-proline biosynthetic process,1,UniProt UniPathway
IEA,GO_REF:0000041,GO:0006235,dTTP biosynthetic process,1,UniProt UniPathway
IEA,GO_REF:0000041,GO:0046486,glycerolipid metabolic process,1,UniProt UniPathway
IEA,GO_REF:0000041,GO:0050992,dimethylallyl diphosphate biosynthetic process,1,UniProt UniPathway
IEA,GO_REF:0000041,GO:0097053,L-kynurenine catabolic process,1,UniProt UniPathway
IEA,GO_REF:0000041,GO:2001295,malonyl-CoA biosynthetic process,1,UniProt UniPathway
IEA,GO_REF:0000041,GO:0030187,melatonin biosynthetic process,1,UniProt UniPathway
IEA,GO_REF:0000041,GO:0043161,proteasome-mediated ubiquitin-dependent protein catabolic process,1,UniProt UniPathway
IEA,GO_REF:0000041,GO:0006644,phospholipid metabolic process,1,UniProt UniPathway
IEA,GO_REF:0000041,GO:0006635,fatty acid beta-oxidation,1,UniProt UniPathway
IEA,GO_REF:0000041,GO:0008203,cholesterol metabolic process,1,UniProt UniPathway
IEA,GO_REF:0000041,GO:0019483,beta-alanine biosynthetic process,1,UniProt UniPathway
IEA,GO_REF:0000043,GO:0046872,metal ion binding,1088,UniProt Keywords
IEA,GO_REF:0000043,GO:0008270,zinc ion binding,436,UniProt Keywords
IEA,GO_REF:0000043,GO:0000166,nucleotide binding,214,UniProt Keywords
IEA,GO_REF:0000043,GO:0005524,ATP binding,166,UniProt Keywords
IEA,GO_REF:0000043,GO:0051301,cell division,119,UniProt Keywords
IEA,GO_REF:0000043,GO:0007165,signal transduction,115,UniProt Keywords
IEA,GO_REF:0000043,GO:0015031,protein transport,103,UniProt Keywords
IEA,GO_REF:0000043,GO:0003677,DNA binding,81,UniProt Keywords
IEA,GO_REF:0000043,GO:0016787,hydrolase activity,76,UniProt Keywords
IEA,GO_REF:0000043,GO:0005874,microtubule,73,UniProt Keywords
IEA,GO_REF:0000043,GO:0030154,cell differentiation,68,UniProt Keywords
IEA,GO_REF:0000043,GO:0098552,side of membrane,66,UniProt Keywords
IEA,GO_REF:0000043,GO:0045087,innate immune response,63,UniProt Keywords
IEA,GO_REF:0000043,GO:0032259,methylation,61,UniProt Keywords
IEA,GO_REF:0000043,GO:0007601,visual perception,46,UniProt Keywords
IEA,GO_REF:0000043,GO:0003723,RNA binding,39,UniProt Keywords
IEA,GO_REF:0000043,GO:0006811,monoatomic ion transport,37,UniProt Keywords
IEA,GO_REF:0000043,GO:0006508,proteolysis,37,UniProt Keywords
IEA,GO_REF:0000043,GO:0006397,mRNA processing,35,UniProt Keywords
IEA,GO_REF:0000043,GO:0002376,immune system process,31,UniProt Keywords
IEA,GO_REF:0000043,GO:0016491,oxidoreductase activity,30,UniProt Keywords
IEA,GO_REF:0000043,GO:0005525,GTP binding,30,UniProt Keywords
IEA,GO_REF:0000043,GO:0015293,symporter activity,28,UniProt Keywords
IEA,GO_REF:0000043,GO:0006915,apoptotic process,28,UniProt Keywords
IEA,GO_REF:0000043,GO:0007399,nervous system development,26,UniProt Keywords
IEA,GO_REF:0000043,GO:0051028,mRNA transport,26,UniProt Keywords
IEA,GO_REF:0000043,GO:0031640,killing of cells of another organism,24,UniProt Keywords
IEA,GO_REF:0000043,GO:0016055,Wnt signaling pathway,24,UniProt Keywords
IEA,GO_REF:0000043,GO:0006281,DNA repair,23,UniProt Keywords
IEA,GO_REF:0000043,GO:0016042,lipid catabolic process,23,UniProt Keywords
IEA,GO_REF:0000043,GO:0007219,Notch signaling pathway,22,UniProt Keywords
IEA,GO_REF:0000043,GO:0006417,regulation of translation,22,UniProt Keywords
IEA,GO_REF:0000043,GO:0006325,chromatin organization,21,UniProt Keywords
IEA,GO_REF:0000043,GO:0008380,RNA splicing,20,UniProt Keywords
IEA,GO_REF:0000043,GO:0051321,meiotic cell cycle,20,UniProt Keywords
IEA,GO_REF:0000043,GO:0006974,DNA damage response,20,UniProt Keywords
IEA,GO_REF:0000043,GO:0048477,oogenesis,19,UniProt Keywords
IEA,GO_REF:0000043,GO:0005516,calmodulin binding,19,UniProt Keywords
IEA,GO_REF:0000043,GO:0051536,iron-sulfur cluster binding,18,UniProt Keywords
IEA,GO_REF:0000043,GO:0016740,transferase activity,18,UniProt Keywords
IEA,GO_REF:0000043,GO:0003779,actin binding,18,UniProt Keywords
IEA,GO_REF:0000043,GO:0006629,lipid metabolic process,18,UniProt Keywords
IEA,GO_REF:0000043,GO:0030246,carbohydrate binding,17,UniProt Keywords
IEA,GO_REF:0000043,GO:0006814,sodium ion transport,16,UniProt Keywords
IEA,GO_REF:0000043,GO:0016301,kinase activity,15,UniProt Keywords
IEA,GO_REF:0000043,GO:0006260,DNA replication,15,UniProt Keywords
IEA,GO_REF:0000043,GO:0008289,lipid binding,14,UniProt Keywords
IEA,GO_REF:0000043,GO:0007283,spermatogenesis,13,UniProt Keywords
IEA,GO_REF:0000043,GO:0006869,lipid transport,13,UniProt Keywords
IEA,GO_REF:0000043,GO:0051539,"4 iron, 4 sulfur cluster binding",13,UniProt Keywords
IEA,GO_REF:0000043,GO:0006364,rRNA processing,12,UniProt Keywords
IEA,GO_REF:0000043,GO:0034707,chloride channel complex,11,UniProt Keywords
IEA,GO_REF:0000043,GO:0007608,sensory perception of smell,10,UniProt Keywords
IEA,GO_REF:0000043,GO:0031047,regulatory ncRNA-mediated gene silencing,10,UniProt Keywords
IEA,GO_REF:0000043,GO:0017124,SH3 domain binding,10,UniProt Keywords
IEA,GO_REF:0000043,GO:0034220,monoatomic ion transmembrane transport,9,UniProt Keywords
IEA,GO_REF:0000043,GO:0007155,cell adhesion,9,UniProt Keywords
IEA,GO_REF:0000043,GO:0008202,steroid metabolic process,9,UniProt Keywords
IEA,GO_REF:0000043,GO:0016829,lyase activity,9,UniProt Keywords
IEA,GO_REF:0000043,GO:0007548,sex differentiation,8,UniProt Keywords
IEA,GO_REF:0000043,GO:0031410,cytoplasmic vesicle,8,UniProt Keywords
IEA,GO_REF:0000043,GO:0006897,endocytosis,8,UniProt Keywords
IEA,GO_REF:0000043,GO:0005096,GTPase activator activity,8,UniProt Keywords
IEA,GO_REF:0000043,GO:0006694,steroid biosynthetic process,8,UniProt Keywords
IEA,GO_REF:0000043,GO:0048511,rhythmic process,8,UniProt Keywords
IEA,GO_REF:0000043,GO:0004386,helicase activity,8,UniProt Keywords
IEA,GO_REF:0000043,GO:0006914,autophagy,8,UniProt Keywords
IEA,GO_REF:0000043,GO:0007586,digestion,8,UniProt Keywords
IEA,GO_REF:0000043,GO:0007059,chromosome segregation,8,UniProt Keywords
IEA,GO_REF:0000043,GO:0006310,DNA recombination,7,UniProt Keywords
IEA,GO_REF:0000043,GO:0042302,structural constituent of cuticle,7,UniProt Keywords
IEA,GO_REF:0000043,GO:0042438,melanin biosynthetic process,7,UniProt Keywords
IEA,GO_REF:0000043,GO:0042254,ribosome biogenesis,7,UniProt Keywords
IEA,GO_REF:0000043,GO:0007517,muscle organ development,7,UniProt Keywords
IEA,GO_REF:0000043,GO:0005681,spliceosomal complex,7,UniProt Keywords
IEA,GO_REF:0000043,GO:0019843,rRNA binding,7,UniProt Keywords
IEA,GO_REF:0000043,GO:0006730,one-carbon metabolic process,6,UniProt Keywords
IEA,GO_REF:0000043,GO:0046930,pore complex,6,UniProt Keywords
IEA,GO_REF:0000043,GO:0006412,translation,6,UniProt Keywords
IEA,GO_REF:0000043,GO:0090729,toxin activity,6,UniProt Keywords
IEA,GO_REF:0000043,GO:0004930,G protein-coupled receptor activity,6,UniProt Keywords
IEA,GO_REF:0000043,GO:0000272,polysaccharide catabolic process,6,UniProt Keywords
IEA,GO_REF:0000043,GO:0016779,nucleotidyltransferase activity,6,UniProt Keywords
IEA,GO_REF:0000043,GO:0000049,tRNA binding,6,UniProt Keywords
IEA,GO_REF:0000043,GO:0007367,segment polarity determination,5,UniProt Keywords
IEA,GO_REF:0000043,GO:0008233,peptidase activity,5,UniProt Keywords
IEA,GO_REF:0000043,GO:0009968,negative regulation of signal transduction,5,UniProt Keywords
IEA,GO_REF:0000043,GO:0030414,peptidase inhibitor activity,5,UniProt Keywords
IEA,GO_REF:0000043,GO:0034702,monoatomic ion channel complex,5,UniProt Keywords
IEA,GO_REF:0000043,GO:0009636,response to toxic substance,5,UniProt Keywords
IEA,GO_REF:0000043,GO:0042742,defense response to bacterium,5,UniProt Keywords
IEA,GO_REF:0000043,GO:0007366,periodic partitioning by pair rule gene,4,UniProt Keywords
IEA,GO_REF:0000043,GO:0006836,neurotransmitter transport,4,UniProt Keywords
IEA,GO_REF:0000043,GO:0007186,G protein-coupled receptor signaling pathway,4,UniProt Keywords
IEA,GO_REF:0000043,GO:0015297,antiporter activity,4,UniProt Keywords
IEA,GO_REF:0000043,GO:0051537,"2 iron, 2 sulfur cluster binding",4,UniProt Keywords
IEA,GO_REF:0000043,GO:0006631,fatty acid metabolic process,4,UniProt Keywords
IEA,GO_REF:0000043,GO:0008203,cholesterol metabolic process,4,UniProt Keywords
IEA,GO_REF:0000043,GO:0000776,kinetochore,4,UniProt Keywords
IEA,GO_REF:0000043,GO:1990904,ribonucleoprotein complex,4,UniProt Keywords
IEA,GO_REF:0000043,GO:0030286,dynein complex,4,UniProt Keywords
IEA,GO_REF:0000043,GO:0009117,nucleotide metabolic process,4,UniProt Keywords
IEA,GO_REF:0000043,GO:0004518,nuclease activity,4,UniProt Keywords
IEA,GO_REF:0000043,GO:0042744,hydrogen peroxide catabolic process,4,UniProt Keywords
IEA,GO_REF:0000043,GO:0006096,glycolytic process,4,UniProt Keywords
IEA,GO_REF:0000043,GO:0004674,protein serine/threonine kinase activity,4,UniProt Keywords
IEA,GO_REF:0000043,GO:0031409,pigment binding,4,UniProt Keywords
IEA,GO_REF:0000043,GO:0004867,serine-type endopeptidase inhibitor activity,4,UniProt Keywords
IEA,GO_REF:0000043,GO:0016798,"hydrolase activity, acting on glycosyl bonds",4,UniProt Keywords
IEA,GO_REF:0000043,GO:0005542,folic acid binding,4,UniProt Keywords
IEA,GO_REF:0000043,GO:0016874,ligase activity,4,UniProt Keywords
IEA,GO_REF:0000043,GO:0005085,guanyl-nucleotide exchange factor activity,4,UniProt Keywords
IEA,GO_REF:0000043,GO:0015288,porin activity,4,UniProt Keywords
IEA,GO_REF:0000043,GO:0006572,L-tyrosine catabolic process,3,UniProt Keywords
IEA,GO_REF:0000043,GO:0051693,actin filament capping,3,UniProt Keywords
IEA,GO_REF:0000043,GO:0042381,hemolymph coagulation,3,UniProt Keywords
IEA,GO_REF:0000043,GO:0008033,tRNA processing,3,UniProt Keywords
IEA,GO_REF:0000043,GO:0004527,exonuclease activity,3,UniProt Keywords
IEA,GO_REF:0000043,GO:0006887,exocytosis,3,UniProt Keywords
IEA,GO_REF:0000043,GO:0030553,cGMP binding,3,UniProt Keywords
IEA,GO_REF:0000043,GO:0052689,carboxylic ester hydrolase activity,3,UniProt Keywords
IEA,GO_REF:0000043,GO:0016126,sterol biosynthetic process,3,UniProt Keywords
IEA,GO_REF:0000043,GO:0016192,vesicle-mediated transport,3,UniProt Keywords
IEA,GO_REF:0000043,GO:0004177,aminopeptidase activity,3,UniProt Keywords
IEA,GO_REF:0000043,GO:0051607,defense response to virus,3,UniProt Keywords
IEA,GO_REF:0000043,GO:0006353,DNA-templated transcription termination,3,UniProt Keywords
IEA,GO_REF:0000043,GO:0004713,protein tyrosine kinase activity,3,UniProt Keywords
IEA,GO_REF:0000043,GO:0008083,growth factor activity,3,UniProt Keywords
IEA,GO_REF:0000043,GO:0016757,glycosyltransferase activity,3,UniProt Keywords
IEA,GO_REF:0000043,GO:0006665,sphingolipid metabolic process,2,UniProt Keywords
IEA,GO_REF:0000043,GO:0000184,"nuclear-transcribed mRNA catabolic process, nonsense-mediated decay",2,UniProt Keywords
IEA,GO_REF:0000043,GO:0030030,cell projection organization,2,UniProt Keywords
IEA,GO_REF:0000043,GO:0008654,phospholipid biosynthetic process,2,UniProt Keywords
IEA,GO_REF:0000043,GO:0004497,monooxygenase activity,2,UniProt Keywords
IEA,GO_REF:0000043,GO:0004180,carboxypeptidase activity,2,UniProt Keywords
IEA,GO_REF:0000043,GO:0005179,hormone activity,2,UniProt Keywords
IEA,GO_REF:0000043,GO:0008218,bioluminescence,2,UniProt Keywords
IEA,GO_REF:0000043,GO:0043249,erythrocyte maturation,2,UniProt Keywords
IEA,GO_REF:0000043,GO:0006006,glucose metabolic process,2,UniProt Keywords
IEA,GO_REF:0000043,GO:0006004,fucose metabolic process,2,UniProt Keywords
IEA,GO_REF:0000043,GO:0007218,neuropeptide signaling pathway,2,UniProt Keywords
IEA,GO_REF:0000043,GO:0006909,phagocytosis,2,UniProt Keywords
IEA,GO_REF:0000043,GO:0006370,7-methylguanosine mRNA capping,2,UniProt Keywords
IEA,GO_REF:0000043,GO:0005581,collagen trimer,2,UniProt Keywords
IEA,GO_REF:0000043,GO:0030261,chromosome condensation,2,UniProt Keywords
IEA,GO_REF:0000043,GO:0051538,"3 iron, 4 sulfur cluster binding",2,UniProt Keywords
IEA,GO_REF:0000043,GO:0006633,fatty acid biosynthetic process,2,UniProt Keywords
IEA,GO_REF:0000043,GO:0004721,phosphoprotein phosphatase activity,2,UniProt Keywords
IEA,GO_REF:0000043,GO:0043005,neuron projection,2,UniProt Keywords
IEA,GO_REF:0000043,GO:0008236,serine-type peptidase activity,2,UniProt Keywords
IEA,GO_REF:0000043,GO:0016746,acyltransferase activity,2,UniProt Keywords
IEA,GO_REF:0000043,GO:0005272,sodium channel activity,2,UniProt Keywords
IEA,GO_REF:0000043,GO:0008360,regulation of cell shape,2,UniProt Keywords
IEA,GO_REF:0000043,GO:0000502,proteasome complex,2,UniProt Keywords
IEA,GO_REF:0000043,GO:0008168,methyltransferase activity,2,UniProt Keywords
IEA,GO_REF:0000043,GO:0006166,purine ribonucleoside salvage,2,UniProt Keywords
IEA,GO_REF:0000043,GO:0048038,quinone binding,2,UniProt Keywords
IEA,GO_REF:0000043,GO:0006695,cholesterol biosynthetic process,1,UniProt Keywords
IEA,GO_REF:0000043,GO:0006221,pyrimidine nucleotide biosynthetic process,1,UniProt Keywords
IEA,GO_REF:0000043,GO:0008652,amino acid biosynthetic process,1,UniProt Keywords
IEA,GO_REF:0000043,GO:0071555,cell wall organization,1,UniProt Keywords
IEA,GO_REF:0000043,GO:0007506,gonadal mesoderm development,1,UniProt Keywords
IEA,GO_REF:0000043,GO:0009086,methionine biosynthetic process,1,UniProt Keywords
IEA,GO_REF:0000043,GO:0016918,retinal binding,1,UniProt Keywords
IEA,GO_REF:0000043,GO:0006414,translational elongation,1,UniProt Keywords
IEA,GO_REF:0000043,GO:0006826,iron ion transport,1,UniProt Keywords
IEA,GO_REF:0000043,GO:0005905,clathrin-coated pit,1,UniProt Keywords
IEA,GO_REF:0000043,GO:0019521,D-gluconate metabolic process,1,UniProt Keywords
IEA,GO_REF:0000043,GO:0030552,cAMP binding,1,UniProt Keywords
IEA,GO_REF:0000043,GO:0042423,catecholamine biosynthetic process,1,UniProt Keywords
IEA,GO_REF:0000043,GO:0004864,protein phosphatase inhibitor activity,1,UniProt Keywords
IEA,GO_REF:0000043,GO:0002250,adaptive immune response,1,UniProt Keywords
IEA,GO_REF:0000043,GO:0019841,retinol binding,1,UniProt Keywords
